date,slot,interval_start,interval_end,price,load_actual,pv_available,pv_used,pv_curtail,initial_contract,final_contract,grid_delivered,grid_unused,grid_emergency,charge_planned,charge_actual,discharge_planned,discharge_actual,soc_start,soc_end
2025-02-01,38,2025-02-01T06:30:00,2025-02-01T06:40:00,0.8759,504.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.4327833333334,504.52,8150.331216759261,7589.753438981484
2025-02-01,39,2025-02-01T06:40:00,2025-02-01T06:50:00,0.8601,519.5536833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,521.4632444444445,519.5536833333333,7589.753438981484,7012.471568611113
2025-02-01,40,2025-02-01T06:50:00,2025-02-01T07:00:00,0.8442,566.415,14.934916666666666,3.690544444444413,11.244372222222253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.7244555555556,562.7244555555556,7012.471568611113,6387.222173549385
2025-02-01,41,2025-02-01T07:00:00,2025-02-01T07:10:00,0.8334,608.7916666666666,56.75,17.451099999999997,39.2989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.3405666666666,591.3405666666666,6387.222173549385,5730.177099475311
2025-02-01,42,2025-02-01T07:10:00,2025-02-01T07:20:00,0.8092,617.2140499999999,102.656,102.656,0.0,0.0,0.0,0.0,0.0,1.4725111111110323,0.0,0.0,513.0855388888889,513.0855388888889,5730.177099475311,5160.082056265434
2025-02-01,43,2025-02-01T07:20:00,2025-02-01T07:30:00,0.7972,595.3964666666667,147.48791666666668,123.43453888888894,24.05337777777774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.96192777777776,471.96192777777776,5160.082056265434,4635.679914290125
2025-02-01,44,2025-02-01T07:30:00,2025-02-01T07:40:00,0.7644,579.5366666666666,190.11249999999998,105.14358333333337,84.96891666666662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,474.39308333333327,474.39308333333327,4635.679914290125,4108.5764883642
2025-02-01,45,2025-02-01T07:40:00,2025-02-01T07:50:00,0.6899,609.0003666666667,231.34661666666668,189.07201111111112,42.27460555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,419.9283555555555,419.9283555555555,4108.5764883642,3641.9894266358046
2025-02-01,46,2025-02-01T07:50:00,2025-02-01T08:00:00,0.86,640.2366833333333,279.07533333333333,279.07533333333333,0.0,0.0,0.0,0.0,0.0,20.39458888888879,0.0,0.0,340.7667611111112,340.7667611111112,3641.9894266358046,3263.3596920679033
2025-02-01,47,2025-02-01T08:00:00,2025-02-01T08:10:00,1.1617,633.9416666666667,334.01875,334.01875,0.0,0.0,0.0,0.0,0.0,22.12564999999995,0.0,0.0,277.79726666666676,277.79726666666676,3263.3596920679033,2954.6960624382737
2025-02-01,48,2025-02-01T08:10:00,2025-02-01T08:20:00,1.1683,590.91065,388.68441666666666,355.1278,33.556616666666685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.78285000000005,235.78285000000005,2954.6960624382737,2692.715117993829
2025-02-01,49,2025-02-01T08:20:00,2025-02-01T08:30:00,1.0956,568.5581666666667,438.7655666666667,371.93198333333333,66.83358333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.62618333333336,196.62618333333336,2692.715117993829,2474.241580956792
2025-02-01,50,2025-02-01T08:30:00,2025-02-01T08:40:00,1.0849,574.2283333333334,487.94374999999997,425.86431666666675,62.07943333333321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.3640166666666,148.3640166666666,2474.241580956792,2309.3926735493847
2025-02-01,51,2025-02-01T08:40:00,2025-02-01T08:50:00,1.061,577.8523166666666,541.8831666666666,479.32803333333334,62.55513333333329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.5242833333333,98.5242833333333,2309.3926735493847,2199.921247623459
2025-02-01,52,2025-02-01T08:50:00,2025-02-01T09:00:00,1.043,649.0800333333333,586.6261000000001,580.7134666666667,5.9126333333333605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.36656666666659,68.36656666666659,2199.921247623459,2123.9583957716072
2025-02-01,53,2025-02-01T09:00:00,2025-02-01T09:10:00,1.036,737.1266666666667,621.9499999999999,621.9499999999999,0.0,0.0,0.0,0.0,0.0,57.51756666666677,0.0,0.0,57.65909999999997,57.65909999999997,2123.9583957716072,2059.8927291049404
2025-02-01,54,2025-02-01T09:10:00,2025-02-01T09:20:00,1.0147,711.2534166666666,665.4293,665.4293,0.0,0.0,0.0,0.0,0.0,10.276963888888872,0.0,0.0,35.54715277777768,35.54715277777768,2059.8927291049404,2020.3958926851874
2025-02-01,55,2025-02-01T09:20:00,2025-02-01T09:30:00,0.9922,698.3616999999999,729.7222,698.3616999999999,31.360500000000116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.3958926851874,2020.3958926851874
2025-02-01,56,2025-02-01T09:30:00,2025-02-01T09:40:00,0.97,736.3866666666667,798.0875,736.3866666666667,61.70083333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.3958926851874,2020.3958926851874
2025-02-01,57,2025-02-01T09:40:00,2025-02-01T09:50:00,0.9422,733.2125666666667,838.3206833333334,733.2125666666667,105.10811666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.3958926851874,2020.3958926851874
2025-02-01,58,2025-02-01T09:50:00,2025-02-01T10:00:00,0.9569,697.1223666666666,867.3196166666667,697.1223666666666,170.19725000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.3958926851874,2020.3958926851874
2025-02-01,59,2025-02-01T10:00:00,2025-02-01T10:10:00,0.9977,678.5883333333334,894.0187500000001,678.5883333333334,215.4304166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.3958926851874,2020.3958926851874
2025-02-01,60,2025-02-01T10:10:00,2025-02-01T10:20:00,0.9919,711.4322000000001,911.8498333333333,711.4322000000001,200.41763333333324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.3958926851874,2020.3958926851874
2025-02-01,61,2025-02-01T10:20:00,2025-02-01T10:30:00,0.9588,706.70705,933.6272333333333,706.70705,226.92018333333328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020.3958926851874,2020.3958926851874
2025-02-01,62,2025-02-01T10:30:00,2025-02-01T10:40:00,0.9549,666.9933333333333,959.21875,742.2948384087736,216.92391159122644,0.0,0.0,0.0,0.0,0.0,75.30150507544022,75.30150507544022,0.0,0.0,2020.3958926851874,2088.1672472530836
2025-02-01,63,2025-02-01T10:40:00,2025-02-01T10:50:00,0.9839,678.7204333333333,979.8081666666667,979.8081666666667,0.0,0.0,0.0,0.0,0.0,52.48432777777771,353.5720611111111,353.5720611111111,0.0,0.0,2088.1672472530836,2406.3821022530838
2025-02-01,64,2025-02-01T10:50:00,2025-02-01T11:00:00,0.799,678.1305,1021.3479000000001,1021.3479000000001,0.0,0.0,0.0,0.0,0.0,45.6993055555555,388.9167055555557,388.9167055555557,0.0,0.0,2406.3821022530838,2756.407137253084
2025-02-01,65,2025-02-01T11:00:00,2025-02-01T11:10:00,0.5025,652.9250000000001,1060.2749999999999,1053.5718833333335,6.703116666666347,0.0,0.0,0.0,0.0,0.0,400.64688333333334,400.64688333333334,0.0,0.0,2756.407137253084,3116.989332253084
2025-02-01,66,2025-02-01T11:10:00,2025-02-01T11:20:00,0.4662,657.69435,1046.1778166666666,1046.1778166666666,0.0,0.0,0.0,0.0,0.0,21.20803333333356,409.69150000000013,409.69150000000013,0.0,0.0,3116.989332253084,3485.711682253084
2025-02-01,67,2025-02-01T11:20:00,2025-02-01T11:30:00,0.5007,656.1017166666667,1051.3417833333333,1051.3417833333333,0.0,0.0,0.0,0.0,0.0,46.50036666666665,441.74043333333327,441.74043333333327,0.0,0.0,3485.711682253084,3883.278072253084
2025-02-01,68,2025-02-01T11:30:00,2025-02-01T11:40:00,0.4827,654.535,1099.0625,1099.0625,0.0,0.0,0.0,0.0,0.0,14.077466666666623,458.60496666666666,458.60496666666666,0.0,0.0,3883.278072253084,4296.022542253084
2025-02-01,69,2025-02-01T11:40:00,2025-02-01T11:50:00,0.4785,692.20855,1136.31565,1116.3095166666667,20.00613333333331,0.0,0.0,0.0,0.0,0.0,424.10096666666675,424.10096666666675,0.0,0.0,4296.022542253084,4677.713412253084
2025-02-01,70,2025-02-01T11:50:00,2025-02-01T12:00:00,0.4662,680.1494833333334,1128.4168166666666,1116.8761,11.54071666666664,0.0,0.0,0.0,0.0,0.0,436.7266166666666,436.7266166666666,0.0,0.0,4677.713412253084,5070.767367253085
2025-02-01,71,2025-02-01T12:00:00,2025-02-01T12:10:00,0.4432,640.0333333333333,1100.65625,1100.65625,0.0,0.0,338.46695,338.46695,0.0,34.24346666666656,833.3333333333333,833.3333333333333,0.0,0.0,5070.767367253085,5820.767367253085
2025-02-01,72,2025-02-01T12:10:00,2025-02-01T12:20:00,0.4411,676.8413833333333,1105.4832,1105.4832,0.0,0.0,358.2430694444446,358.2430694444446,0.0,46.44844722222183,833.3333333333333,833.3333333333333,0.0,0.0,5820.767367253085,6570.767367253085
2025-02-01,73,2025-02-01T12:20:00,2025-02-01T12:30:00,0.4551,663.0938,1089.4810666666667,1089.4810666666667,0.0,0.0,0.0,0.0,0.0,17.793394444444402,444.18066111111114,444.18066111111114,0.0,0.0,6570.767367253085,6970.529962253085
2025-02-01,74,2025-02-01T12:30:00,2025-02-01T12:40:00,0.4463,594.0216666666666,1052.4125000000001,1023.1051583333333,29.307341666666844,0.0,15.096839163236325,15.096839163236325,0.0,0.0,444.180330829903,444.180330829903,0.0,0.0,6970.529962253085,7370.292259999997
2025-02-01,75,2025-02-01T12:40:00,2025-02-01T12:50:00,0.4113,601.1141666666666,1052.0977666666665,1010.478122222222,41.619644444444475,465.41539999999986,423.9693777777777,423.9693777777777,0.0,0.0,833.3333333333333,833.3333333333333,0.0,0.0,7370.292259999997,8120.292259999997
2025-02-01,76,2025-02-01T12:50:00,2025-02-01T13:00:00,0.5682,633.3353666666667,1058.98975,1020.2916361111112,38.69811388888877,0.0,0.0,0.0,0.0,0.0,386.9562694444445,386.9562694444445,0.0,0.0,8120.292259999997,8468.552902499998
2025-02-01,77,2025-02-01T13:00:00,2025-02-01T13:10:00,0.8279,638.6816666666667,1052.2250000000001,1000.5856,51.63940000000014,0.0,0.0,0.0,0.0,0.0,361.90393333333327,361.90393333333327,0.0,0.0,8468.552902499998,8794.266442499998
2025-02-01,78,2025-02-01T13:10:00,2025-02-01T13:20:00,0.8636,619.3742333333333,1041.0229166666666,942.5173277777778,98.50558888888872,0.0,0.0,0.0,0.0,0.0,323.1430944444445,323.1430944444445,0.0,0.0,8794.266442499998,9085.095227499998
2025-02-01,79,2025-02-01T13:20:00,2025-02-01T13:30:00,0.8416,606.5044,1029.2288333333333,918.5463555555557,110.68247777777765,0.0,0.0,0.0,0.0,0.0,312.04195555555566,312.04195555555566,0.0,0.0,9085.095227499998,9365.932987499998
2025-02-01,80,2025-02-01T13:30:00,2025-02-01T13:40:00,0.8618,607.0133333333333,1017.28125,912.1604666666666,105.1207833333334,0.0,0.0,0.0,0.0,0.0,305.1471333333333,305.1471333333333,0.0,0.0,9365.932987499998,9640.565407499998
2025-02-01,81,2025-02-01T13:40:00,2025-02-01T13:50:00,0.8623,606.3183333333333,998.79405,857.032761111111,141.761288888889,0.0,0.0,0.0,0.0,0.0,250.7144277777777,250.7144277777777,0.0,0.0,9640.565407499998,9866.208392499999
2025-02-01,82,2025-02-01T13:50:00,2025-02-01T14:00:00,0.9026,624.9272166666666,948.6343499999999,848.9506555555555,99.68369444444443,0.0,0.0,0.0,0.0,0.0,224.0234388888889,224.0234388888889,0.0,0.0,9866.208392499999,10067.8294875
2025-02-01,83,2025-02-01T14:00:00,2025-02-01T14:10:00,0.9754,641.645,875.1875,869.8169999999999,5.370500000000106,0.0,0.0,0.0,0.0,0.0,228.1719999999999,228.1719999999999,0.0,0.0,10067.8294875,10273.184287499998
2025-02-01,84,2025-02-01T14:10:00,2025-02-01T14:20:00,1.0002,612.7233833333333,815.6234166666667,792.492275,23.131141666666736,0.0,0.0,0.0,0.0,0.0,179.7688916666666,179.7688916666666,0.0,0.0,10273.184287499998,10434.976289999999
2025-02-01,85,2025-02-01T14:20:00,2025-02-01T14:30:00,0.9978,603.26775,769.5365666666667,748.58795,20.94861666666668,0.0,0.0,0.0,0.0,0.0,145.3202,145.3202,0.0,0.0,10434.976289999999,10565.764469999998
2025-02-01,86,2025-02-01T14:30:00,2025-02-01T14:40:00,1.0271,610.8116666666666,727.4,727.4,0.0,0.0,0.0,0.0,0.0,12.494924999999967,129.08325833333333,129.08325833333333,0.0,0.0,10565.764469999998,10681.939402499998
2025-02-01,87,2025-02-01T14:40:00,2025-02-01T14:50:00,1.0906,571.6230833333333,684.0674,651.3844666666668,32.68293333333327,0.0,0.0,0.0,0.0,0.0,79.76138333333347,79.76138333333347,0.0,0.0,10681.939402499998,10753.7246475
2025-02-01,88,2025-02-01T14:50:00,2025-02-01T15:00:00,0.9376,554.5942,648.3614333333334,597.4384083333334,50.92302499999994,0.0,0.0,0.0,0.0,0.0,42.84420833333343,42.84420833333343,0.0,0.0,10753.7246475,10792.284435
2025-02-01,89,2025-02-01T15:00:00,2025-02-01T15:10:00,0.6694,578.9233333333333,614.725,587.4961833333333,27.228816666666717,51.71876666666674,0.0,0.0,0.0,0.0,8.572850000000017,8.572850000000017,0.0,0.0,10792.284435,10800.0
2025-02-01,90,2025-02-01T15:10:00,2025-02-01T15:20:00,0.66,593.822,565.3928500000001,513.2536500000001,52.13919999999996,163.25448031550138,80.5683499999999,80.5683499999999,0.0,0.0,0.0,0.0,-0.0,-0.0,10800.0,10800.0
2025-02-01,91,2025-02-01T15:20:00,2025-02-01T15:30:00,0.7217,603.3700333333334,505.4359666666667,470.2991500000001,35.13681666666656,207.16737777777774,133.07088333333326,133.07088333333326,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,92,2025-02-01T15:30:00,2025-02-01T15:40:00,0.7308,608.655,450.6375,450.6375,0.0,218.80628333333328,137.80734999999993,137.80734999999993,0.0,20.210150000000056,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,93,2025-02-01T15:40:00,2025-02-01T15:50:00,0.7534,596.7886500000001,413.6283,413.6283,0.0,260.8672722222222,172.96589999999998,172.96589999999998,0.0,10.194450000000074,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,94,2025-02-01T15:50:00,2025-02-01T16:00:00,0.7823,570.11095,375.9729,345.92391666666657,30.04898333333341,318.9908444444445,224.18703333333343,224.18703333333343,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,95,2025-02-01T16:00:00,2025-02-01T16:10:00,0.8055,548.75,328.93125000000003,282.50911666666667,46.42213333333336,367.94713333333334,266.24088333333333,266.24088333333333,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,96,2025-02-01T16:10:00,2025-02-01T16:20:00,0.8271,554.0824,281.17405,261.10805833333336,20.065991666666662,379.41678055555553,292.97434166666665,292.97434166666665,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,97,2025-02-01T16:20:00,2025-02-01T16:30:00,0.8519,559.0360666666667,240.44151666666667,218.70770000000005,21.733816666666627,411.50699444444444,340.3283666666666,340.3283666666666,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,98,2025-02-01T16:30:00,2025-02-01T16:40:00,0.8791,563.1066666666667,202.36249999999998,155.8676916666667,46.49480833333328,463.1537916666667,407.238975,407.238975,0.0,0.0,0.0,0.0,-0.0,-0.0,10800.0,10800.0
2025-02-01,99,2025-02-01T16:40:00,2025-02-01T16:50:00,0.9024,580.2863,155.51903333333334,129.69740000000002,25.821633333333324,491.2399055555555,450.58889999999997,450.58889999999997,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,100,2025-02-01T16:50:00,2025-02-01T17:00:00,0.9163,532.8180166666667,106.71146666666668,102.06502500000005,4.646441666666632,456.1401861111111,430.7529916666667,430.7529916666667,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,101,2025-02-01T17:00:00,2025-02-01T17:10:00,0.9264,446.78,59.706250000000004,50.15793333333335,9.548316666666658,406.74544999999995,396.6220666666666,396.6220666666666,0.0,0.0,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,102,2025-02-01T17:10:00,2025-02-01T17:20:00,0.9462,433.5435166666667,15.897433333333334,15.897433333333334,0.0,415.2902527777778,406.8541,406.8541,0.0,10.791983333333325,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,103,2025-02-01T17:20:00,2025-02-01T17:30:00,0.9742,439.7808,0.0,0.0,0.0,429.1747722222222,422.42584999999997,422.42584999999997,0.0,17.35495000000003,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,104,2025-02-01T17:30:00,2025-02-01T17:40:00,0.9862,436.1366666666667,0.0,0.0,0.0,421.827725,416.7660333333333,416.7660333333333,0.0,19.370633333333387,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,105,2025-02-01T17:40:00,2025-02-01T17:50:00,0.976,445.99516666666665,0.68945,0.68945,0.0,437.94669444444446,434.5722333333333,434.5722333333333,0.0,10.733483333333332,0.0,0.0,0.0,0.0,10800.0,10800.0
2025-02-01,106,2025-02-01T17:50:00,2025-02-01T18:00:00,1.0742,439.8926333333333,0.0,0.0,0.0,212.3493472222204,210.66211666666487,202.59463333333156,8.067483333333314,0.0,0.0,0.0,237.29800000000176,237.29800000000176,10800.0,10536.335555555554
2025-02-01,107,2025-02-01T18:00:00,2025-02-01T18:10:00,1.2313,428.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.4083333333333,428.47,10536.335555555554,10060.257777777775
