date,actual_soc_start,actual_soc_end,soc_min,soc_max,max_residual,audit_ok,initial_contract_cost,up_cost,down_credit,adjustment_cashflow,emergency_cost,total_cost,increase_kwh,decrease_kwh,emergency_kwh,unused_kwh
2025-02-15,7972.468925925927,8738.215685185187,1200.0000000000002,10800.0,1.1368683772161603e-13,True,18505.366025493335,893.643395154997,249.39704758638888,644.2463475686081,9022.355396799994,28171.967769861938,1084.1565999999957,611.4210305555555,2441.0012305555547,475.30226666666687
2025-02-16,8738.215685185187,8607.393314814815,1200.000000000001,10800.0,2.2737367544323206e-13,True,52153.44591307131,3.924604233333144,2336.8042174179936,-2332.8796131846607,12100.718235872218,61921.28453575887,2.723933333333207,6550.2294900029765,3091.6738249999994,678.3076000000003
2025-02-17,8607.393314814815,8615.900370370375,1200.000000000001,10800.0,1.1368683772161603e-13,True,51536.091796776025,257.17157240283655,2934.94701561196,-2677.7754432091233,8442.426206263892,57300.742559830804,218.2516694166659,8712.803117800086,2070.550911111113,728.658433333333
2025-02-18,8615.900370370375,8666.321,1200.0000000000002,10800.0,1.1368683772161603e-13,True,46104.04719528496,1830.5138135022983,0.0,1830.5138135022983,7285.398831469446,55219.959840256706,2160.667185905348,0.0,1828.337449999999,563.1918833333343
2025-02-19,8666.321,8551.15025925926,1201.1502592592606,10800.0,2.2737367544323206e-13,True,46242.5396062823,1190.4844144786664,165.56694306930387,1024.9174714093624,9462.42312282084,56729.8802005125,1157.1801849451342,478.84018251602663,2717.0061833333352,483.6124999999997
2025-02-20,8551.15025925926,7718.646425925927,1401.3063148148167,10800.0,1.1368683772161603e-13,True,47183.72930044016,1259.1934623936115,1382.920035269845,-123.72657287623338,8428.19602742361,55488.198754987534,1025.6884672839515,4169.82528822564,2067.594666666666,759.6283666666667
2025-02-21,7718.646425925927,7462.8874629629645,1243.7209907407412,10800.0,1.1368683772161603e-13,True,16980.610044720648,176.0758621008326,0.0,176.0758621008326,5704.150685268054,22860.836592089534,134.89089999999936,0.0,1537.793805555555,495.49238333333295
2025-02-22,7462.8874629629645,8771.054586419756,1223.7623364197539,10800.0,1.1368683772161603e-13,True,18142.607539418048,523.5048545070869,219.78852156791663,303.71633293917023,6846.667908408333,25292.99178076555,423.1460416666695,547.7038472222223,1721.2576555555556,599.9412333333332
2025-02-23,8771.054586419756,8679.479851851853,1329.4798518518523,10800.0,1.1368683772161603e-13,True,47372.30744822606,703.0441002041418,1095.320531335013,-392.27643113087106,8433.469680649996,55413.500697745185,589.5277882462314,3129.7963650205793,2270.642197222223,680.4992805555552
2025-02-24,8679.479851851853,8747.80290740741,1397.8029074074088,10800.0,2.2737367544323206e-13,True,45648.84455917714,832.7077537074376,286.74426047144186,545.9634932359958,6664.201368047224,52859.00942046035,1253.9116713164656,746.9845938245417,1510.1656333333337,870.8972833333337
2025-02-25,8747.80290740741,8680.634425925928,1330.6344259259272,10800.0,2.2737367544323206e-13,True,47042.5174166524,725.3008446235424,2361.3219962629264,-1636.021151639384,8127.126894898611,53533.62315991163,599.2065917722899,6854.00528641426,2006.150891666667,554.3863166666662
2025-02-26,8680.634425925928,8696.574222222222,1200.0000000000011,10800.0,2.2737367544323206e-13,True,42747.068591137235,2600.882224499153,0.0,2600.882224499153,7050.471451597226,52398.42226723362,2791.9187191152178,0.0,1791.7665555555566,890.930283333333
2025-02-27,8696.574222222222,6988.012851851853,1200.000000000001,10800.0,2.2737367544323206e-13,True,42584.34059889144,1102.925752765602,223.57913044550247,879.3466223200996,7157.664417341662,50621.3516385532,1129.6268736615214,851.2011194975678,1632.7488166666658,788.7541000000007
2025-02-28,6988.012851851853,6814.110475308643,1207.837037037037,10800.0,1.1368683772161603e-13,True,16646.813224795238,506.23517333291744,189.95166691083367,316.28350642208375,6850.004973351386,23813.101704568704,432.1554916666674,419.56756111111173,1667.6567777777775,720.0599500000003
2025-03-01,6814.110475308643,8815.333256172838,1465.3332561728396,10800.0,1.1368683772161603e-13,True,19195.34961600472,0.0,308.6770392715022,-308.6770392715022,4094.7357050222213,22981.40828175544,0.0,974.6117347050758,999.2751555555553,1447.8016
2025-03-02,8815.333256172838,8673.284037037038,1282.784462962963,10800.0,2.2737367544323206e-13,True,49420.15335446988,1138.2136054285502,166.35244381661826,971.861161611932,4127.403165576383,54519.4176816582,898.0145394022616,522.9872879629587,896.6280138888877,1301.6013611111118
2025-03-03,8673.284037037038,8684.901222222223,1225.1451296296314,10800.0,2.2737367544323206e-13,True,50815.632598051714,1850.175427194907,2096.186279316551,-246.01085212164412,5945.43687068473,56515.058616614806,1634.4831595336027,6461.962167008066,1535.4094222222243,1124.1359944444453
2025-03-04,8684.901222222223,8647.72675925926,1243.3648148148156,10800.0,1.1368683772161603e-13,True,45074.60660257591,1787.8148557819404,3.8525395799999282,1783.9623162019404,6082.104022755551,52940.67294153339,1859.5742611999303,11.168399999999792,1616.3273416666657,1114.346086111113
2025-03-05,8647.72675925926,8601.353240740742,1200.0,10800.0,2.2737367544323206e-13,True,47217.949113193645,265.8316319841666,1743.8971448756392,-1478.0655128914727,6490.86010546251,52230.74370576468,191.20958333333328,4968.8551943528855,1551.720183333334,1301.878333333334
2025-03-06,8601.353240740742,6463.481481481484,1318.3453518518538,10800.0,2.2737367544323206e-13,True,42922.637323130955,1338.3738953240384,412.5336486045639,925.8402467194744,4585.530045830559,48434.00761568099,1259.2711324759944,1276.595127983543,1328.356236111113,1000.1904333333331
2025-03-07,6463.481481481484,5950.28625925926,1469.6653333333331,10797.882839506172,1.1368683772161603e-13,True,16895.321693957663,280.40048443181075,391.19778247791743,-110.79729804610668,5464.776999411114,22249.301395322673,441.44792630314544,952.9635416666683,1399.8509305555563,1262.3065833333333
2025-03-08,5950.28625925926,8775.132277777779,1248.7864783950608,10800.0,1.1368683772161603e-13,True,16868.634271938332,565.2501188380106,59.86800026916668,505.38211856884396,4895.84001726528,22269.85640777246,726.5093017832621,136.16156666666666,1366.1516333333338,345.00036666666665
2025-03-09,8775.132277777779,8674.985074074075,1212.7185185185176,10800.0,2.2737367544323206e-13,True,44467.75707232092,2440.5148226260685,2694.436189226123,-253.92136660005463,7249.434898569442,51463.270604290316,2316.3509099794283,8822.952252459536,2049.605094444445,667.8448861111119
2025-03-10,8674.985074074075,8678.786444444444,1216.0185185185196,10800.0,2.2737367544323206e-13,True,42402.59280392867,2521.9564022077307,410.27708172550285,2111.679320482228,8427.56214279583,52941.83426720673,2184.820423975363,1110.5694351391035,2313.588994444445,578.1562333333344
2025-03-11,8678.786444444444,8714.75264814815,1224.724308641973,10800.0,2.2737367544323206e-13,True,37673.91765608532,6790.434407804891,714.362939738955,6076.071468065936,8823.00635988054,52572.995484031795,7988.576056927297,2006.823801234566,2099.9780138888855,1002.1368000000001
2025-03-12,8714.75264814815,8638.518962962964,1244.6499598765427,10800.0,1.1368683772161603e-13,True,43291.02098026375,2673.7045025910174,2601.023080520385,72.68142207063238,7090.065465202779,50453.767867537164,2548.7997204732496,8314.020640749995,1986.915475,545.7327666666667
2025-03-13,8638.518962962964,5090.887740740741,1243.4636481481489,10800.0,2.2737367544323206e-13,True,41333.94234100773,1008.827245044675,252.1407492128367,756.6864958318383,8130.217061683335,50220.8458985229,973.7831986625505,803.1590088134448,1838.5199361111113,521.4468166666669
2025-03-14,5090.887740740741,5199.997685185186,1301.878000000001,10799.999999999998,1.1368683772161603e-13,True,14864.134169835566,643.6593939683373,67.91334227194443,575.7460516963929,6519.1704511073995,21959.050672639358,493.95932222222496,166.36757222222218,1755.8728148148102,710.3357333333333
2025-03-15,5199.997685185186,8631.47114814815,1281.4711481481495,10800.0,1.1368683772161603e-13,True,16453.328876078263,779.7107031591687,72.28709456736108,707.4236085918076,5071.870401090281,22232.622885760353,589.5129444444458,172.47416944444439,1234.737397222223,369.8085833333337
2025-03-16,8631.47114814815,8787.954925925926,1238.9338266666673,10800.0,2.2737367544323206e-13,True,41533.280051265545,1521.4099771019946,638.2062495693222,883.2037275326725,6411.188007254163,48827.67178605238,1976.132202263379,1814.0459128600858,1676.307591666666,512.8037333333347
2025-03-17,8787.954925925926,8795.658814814815,1437.5876574074082,10800.0,2.2737367544323206e-13,True,38063.92373449617,2535.307733523529,1540.0899596106597,995.2177739128692,10636.845165812512,49695.98667422155,2569.2767924554137,6086.656716975312,2558.353733333336,894.2921000000002
2025-03-18,8795.658814814815,8675.091500000002,1200.0000000000016,10800.0,2.2737367544323206e-13,True,43873.43090245304,294.1156330867981,2302.3924508177706,-2008.2768177309727,6222.252962902777,48087.40704762484,259.63592199999846,7023.65498429294,1508.6958749999994,706.322850000001
2025-03-19,8675.091500000002,8769.363166666666,1200.0,10800.0,2.2737367544323206e-13,True,36254.49012576247,4806.703355680263,395.7850327419294,4410.918322938333,7514.056385068054,48179.46483376886,5371.112616426613,943.6612140946513,2050.8052999999995,821.4061166666664
2025-03-20,8769.363166666666,4839.38125925926,1202.6240740740743,10800.0,2.2737367544323206e-13,True,39471.14916190415,3119.8591615375067,2246.99463593911,872.8645255983965,12337.308063730556,52681.321751233096,3125.8394501028724,7250.075306134743,3338.741072222222,725.6078333333331
2025-03-21,4839.38125925926,4867.299000000001,1234.7555555555555,10800.0,1.1368683772161603e-13,True,14471.68236921668,697.7397038211358,256.4610722451003,441.2786315760355,6169.681678097226,21082.64267888994,520.4829888108618,569.5292554775274,1632.7907638888896,365.06648333333317
2025-03-22,4867.299000000001,8890.617722222225,1378.6265895061729,10800.0,1.1368683772161603e-13,True,17324.50662690929,17.429658796148217,149.2253766415762,-131.795717845428,3543.583517579166,20736.294426643024,14.357724012532316,339.7715004014223,1197.9446972222222,785.4400833333336
2025-03-23,8890.617722222225,8562.666703703704,1212.6667037037041,10800.0,2.2737367544323206e-13,True,41764.81120602633,0.0,1649.1233976723395,-1649.1233976723395,5825.585087031942,45941.27289538593,0.0,4524.316061316876,1334.926480555555,554.8053833333332
2025-03-24,8562.666703703704,8777.952444444445,1200.0000000000007,10800.0,1.1368683772161603e-13,True,39040.51486852584,960.6894855562009,933.608567135161,27.080918421039883,6394.062073347222,45461.6578602941,823.0920826131663,3357.013977503435,1879.254050000001,648.8940833333318
2025-03-25,8777.952444444445,8577.852129629628,1200.0000000000005,10800.0,2.2737367544323206e-13,True,43372.196533595845,2229.911779754486,3519.3226140012534,-1289.4108342467675,10268.185225483337,52350.97092483241,2144.1634689300363,11207.74158113115,2782.232527777781,581.5946055555554
2025-03-26,8577.852129629628,8572.692358024688,1215.8155185185187,10800.0,2.2737367544323206e-13,True,37286.27791250464,519.1128662808329,863.4755416629695,-344.36267538213656,6120.90643624167,43062.821673364175,480.9086166666666,2433.1470196845034,1632.5653416666669,494.200077777778
2025-03-27,8572.692358024688,4484.712611111114,1236.4420030981707,10800.0,2.2737367544323206e-13,True,37840.676016774385,929.267846609583,1878.473547331264,-949.205700721681,11050.8206177111,47942.290933763805,723.4109499999998,5723.915754845375,2871.6361055555526,493.70256666666637
2025-03-28,4484.712611111114,4427.806216049383,1486.4350123456793,10800.0,1.1368683772161603e-13,True,14534.36832926108,103.12327871821866,71.26203011357431,31.861248604644345,3551.199278763874,18117.428856629598,74.45559992788213,150.75259437232947,947.7224194444414,604.63686881126
2025-03-29,4427.806216049383,8629.055750000001,1279.0557500000018,10800.0,1.1368683772161603e-13,True,15667.687953078108,641.2404379154169,16.241131589435838,624.999306325981,4524.352999502774,20817.040258906865,464.30570833333337,33.385009087795055,1085.2996777777773,298.30192777777773
2025-03-30,8629.055750000001,8762.859462962966,1226.7829722222245,10800.0,1.1368683772161603e-13,True,38831.45401219525,8.277777649167163,2206.569332003761,-2198.2915543545937,12445.812866637503,49078.97532447816,4.422716666666929,7935.252324828533,3173.1683472222226,602.7706916666666
2025-03-31,8762.859462962966,8620.312814814813,1270.312814814814,10800.0,2.2737367544323206e-13,True,33855.013176059576,6903.223280797733,1305.4997613021978,5597.723519495536,8135.310038458328,47588.04673401344,8132.008834948509,3797.800123974575,2104.0274249999984,660.1866888888889
2025-04-01,8620.312814814813,8641.606537037036,1291.6065370370366,10800.0,2.2737367544323206e-13,True,41025.2901893947,658.3211228526466,1486.190815608896,-827.8696927562494,5470.180510704169,45667.601007342615,610.2286190968402,4862.1638731494495,1536.2008750000005,557.1955166666663
2025-04-02,8641.606537037036,8701.743018518519,1351.7430185185185,10800.0,2.2737367544323206e-13,True,38983.62344386064,1334.6122041683352,553.7587066587512,780.853497509584,6284.038667091665,46048.51560846189,1124.568737962965,1621.3614694444486,1598.0132305555558,369.1422666666666
2025-04-03,8701.743018518519,4282.161925925928,1200.0,10800.0,2.2737367544323206e-13,True,38254.05199747561,620.0716137452463,2083.305466152393,-1463.2338524071465,4644.2569530847195,41435.07509815318,532.3413489026059,6131.764240329222,1222.5668138888877,529.6382499999997
2025-04-04,4282.161925925928,3854.8738311652787,1330.2443518518523,10800.0,1.1368683772161603e-13,True,13101.698136005592,534.418559741344,156.63183915892145,377.7867205824225,4781.244511997224,18260.72936858524,381.2553971536221,334.6610888202913,1246.184438888889,562.5752166666666
2025-04-05,3854.8738311652787,8662.644296296297,1200.0,10800.0,1.1368683772161603e-13,True,15431.646713517475,270.5125152125045,3.524812652593436,266.9877025599111,12093.592184984727,27792.226601062113,217.20359907407737,7.180296296298025,2990.8515333333335,434.3237999999999
2025-04-06,8662.644296296297,8624.716444444446,1274.7164444444463,10800.0,2.2737367544323206e-13,True,36957.02273313413,2281.7604135404777,1437.744790152814,844.0156233876637,5076.05762932083,42877.09598584262,2077.4289173182424,5698.592042524006,1333.7442222222207,629.5974499999999
2025-04-07,8624.716444444446,8675.795981481484,1325.7959814814844,10800.0,1.1368683772161603e-13,True,32432.557119236433,3023.8231240127625,387.6607140963332,2636.162409916429,8138.369120770828,43207.08864992369,2893.103750514406,1118.4581913580294,2125.650799999998,416.7449999999999
2025-04-08,8675.795981481484,8744.97925925926,1200.0,10800.0,1.1368683772161603e-13,True,38337.91365221436,409.3164997579172,1570.2211041885098,-1160.9046044305926,7588.368893772218,44765.377941555984,273.7636333333337,5329.486930555552,1747.3157361111093,589.0336722222227
2025-04-09,8744.97925925926,8714.137574074075,1250.992632716052,10800.0,1.1368683772161603e-13,True,37180.06191066821,1284.5742503004199,220.3964589876287,1064.1777913127912,6400.141766886111,44644.38146886712,1707.5467422839556,561.2633179698265,1635.7177055555558,500.03286666666713
2025-04-10,8714.137574074075,3757.1293333333324,1350.8077592592592,10800.0,1.1368683772161603e-13,True,34285.78544485945,988.6081587325205,960.443849769249,28.164308963271424,8233.675152090269,42547.62490591299,1435.9225411179768,2508.468762825789,1918.2981749999983,569.5707333333332
2025-04-11,3757.1293333333324,3497.0272499999974,1200.0,10799.999999999998,1.1368683772161603e-13,True,12146.291480849828,837.2395399812474,160.1732698372217,677.0662701440257,8956.511337719441,21779.869088713294,619.6827472222203,339.6126083333323,2230.969641666668,456.32719999999995
2025-04-12,3497.0272499999974,8688.135185185183,1317.1617222222226,10800.0,1.1368683772161603e-13,True,15966.04365432434,161.63687460207944,289.96754720180553,-128.33067259972609,3849.347125111112,19687.060106835725,116.22252777777516,638.4512416666665,1062.334697222222,653.2272666666668
2025-04-13,8688.135185185183,8763.610055555557,1413.610055555556,10800.0,2.2737367544323206e-13,True,34036.517418585296,1319.5922330136468,460.95179798184415,858.6404350318027,9159.509835740271,44054.667689357375,1142.7758358710566,1329.9130810013753,2241.6864361111097,612.7201527777779
2025-04-14,8763.610055555557,8624.535703703703,1274.5357037037033,10800.0,2.2737367544323206e-13,True,36225.483172327185,898.6528956658852,2476.6528449581783,-1577.999949292293,14351.642066213883,48999.12528924878,1295.331650500002,7752.99570946502,3627.88961111111,460.5757833333323
2025-04-15,8624.535703703703,8666.334666666666,1316.3346666666655,10800.0,1.1368683772161603e-13,True,31460.869396188868,3482.2681243966767,562.3021288442843,2919.9659955523925,7149.435820984727,41530.27121272599,3594.8650218449866,1639.1843048010974,1668.7222861111122,796.1479472222219
2025-04-16,8666.334666666666,8702.73974074074,1352.7397407407407,10800.0,1.1368683772161603e-13,True,34618.80930263444,2706.3459275378727,817.7016865725159,1888.6442409653569,8498.67687761527,45006.130421215064,2244.898915020578,2790.345057818932,2179.8077111111106,425.09716666666714
2025-04-17,8702.73974074074,3279.5751851851855,1200.0000000000011,10800.0,1.1368683772161603e-13,True,29762.717185118923,3732.386482220994,438.5181890991908,3293.868293121803,8079.429498162487,41136.01497640321,5008.274758820641,1492.9426397877264,1914.481463888886,673.6009333333327
2025-04-18,3279.5751851851855,2853.725330246913,1200.0,10800.0,1.1368683772161603e-13,True,12291.537951652545,348.27347791208706,76.7688853204155,271.50459259167155,8199.580630040264,20762.62317428448,255.60400833333594,161.35028333333096,2051.3666999999973,664.5688361111111
2025-04-19,2853.725330246913,8724.66551851852,1322.6116018518517,10800.0,1.1368683772161603e-13,True,14536.626646937022,861.2092791598036,5.119857656388897,856.0894215034147,5355.130862208328,20747.846930648764,611.3236166111135,10.615425000000016,1421.9041972222215,496.846483333334
2025-04-20,8724.66551851852,8740.898999999998,1390.8989999999985,10800.0,1.1368683772161603e-13,True,32260.06419934608,1466.3811906423364,9.290023177083402,1457.091167465253,7958.61788897222,41675.773255783555,1604.3570029835419,43.72079166666697,2180.1007999999997,546.243672222222
2025-04-21,8740.898999999998,8099.633333333333,1349.6333333333334,10800.0,1.1368683772161603e-13,True,34060.282428204846,942.1056616962502,1527.521459876451,-585.4157981802008,9491.563082063889,42966.42971208854,883.6663999999995,5069.326045884777,2328.159797222221,378.8364777777781
2025-04-22,8099.633333333333,8789.868611111113,1439.8686111111124,10800.0,2.2737367544323206e-13,True,31234.567313350923,3711.7275337422684,406.74766544879645,3304.979868293472,9938.355696784727,44477.902878429115,4035.8556680041147,1327.108762757201,2672.9153722222222,315.5044000000005
2025-04-23,8789.868611111113,8789.682811728397,1200.0000000000002,10783.462933055556,2.2737367544323206e-13,True,29982.06338984233,4122.209462000229,0.0,4122.209462000229,7088.971774481952,41193.24462632451,4904.588633230453,0.0,1883.163183333335,505.26540000000034
2025-04-24,8789.682811728397,2932.3530555555576,1404.9604259259281,10799.999999999998,2.2737367544323206e-13,True,27922.878604971866,2307.132749404169,0.0,2307.132749404169,6448.627294384724,36678.63864876076,2447.4974722222255,0.0,1894.854,328.2192833333332
2025-04-25,2932.3530555555576,2771.8161111111117,1200.0,10800.0,1.1368683772161603e-13,True,11835.308651418069,90.97380140471445,251.4177159404611,-160.44391453574667,5811.870796123614,17486.735533005936,68.3617718333318,528.4766273888889,1506.9697166666672,623.8012333333331
2025-04-26,2771.8161111111117,8600.61914814815,1200.0,10800.0,1.1368683772161603e-13,True,14537.782640574997,362.208398551246,30.67504449138883,331.5333540598572,6400.893796233334,21270.209790868186,265.5706527777751,64.38698888888877,1669.2599111111113,581.9423666666663
2025-04-27,8600.61914814815,7982.978333333335,1200.0000000000011,10800.0,2.2737367544323206e-13,True,29465.779332354312,3792.350940823295,1.2460542655556086,3791.104886557739,8707.544341049996,41964.42855996205,4037.6389617499954,5.9725555555558,2018.0095361111112,457.54311666666706
2025-04-28,7982.978333333335,8705.592925925926,1355.5929259259265,10800.0,2.2737367544323206e-13,True,36153.485673492476,2250.097568830495,469.60261926082364,1780.4949495696715,4562.6293298388955,42496.60995290104,2830.3845589557586,1700.5653353223627,1088.3854055555569,648.4604833333324
2025-04-29,8705.592925925926,8600.647537037039,1250.6475370370392,10800.0,1.1368683772161603e-13,True,30416.273187641316,1981.741200935185,17.01553529199645,1964.7256656431884,5310.553424075001,37691.55227735951,1804.4866778806577,51.2068409807965,1174.5064972222224,678.1342555555566
2025-04-30,8600.647537037039,7970.054962962962,1200.0000000000011,10800.0,2.2737367544323206e-13,True,29549.674054645002,1379.260514503781,402.4735027954111,976.7870117083698,12707.184181662491,43233.64524801586,1551.539617798354,967.987608984909,3373.3926861111086,817.2888666666661
2025-05-01,7970.054962962962,2287.612962962963,1200.0000000000005,10800.0,2.2737367544323206e-13,True,28293.13341848489,2972.464604626026,46.37807866777772,2926.0865259582483,19134.830937011116,50354.050881454255,3027.2948858611076,131.02246111111094,4533.989869444444,266.3577666666663
2025-05-02,2287.612962962963,2202.3941513057944,1200.0000031576465,10800.0,1.1368683772161603e-13,True,12895.439228885516,0.0,97.25612083350087,-97.25612083350087,15776.940061205556,28575.12316925757,0.0,201.95403604700812,3600.8961000000018,191.46135000000004
2025-05-03,2202.3941513057944,7950.0,1200.0,10800.0,1.1368683772161603e-13,True,14779.181062870788,268.0469944649897,69.40480235305276,198.64219211193696,15680.602467955547,30658.42572293827,192.69484849999867,150.22031516666667,3342.289266666665,297.6738472222222
2025-05-04,7950.0,8550.0,1200.0000000000005,10800.0,1.1368683772161603e-13,True,32430.32733034248,169.05929663178327,806.3274865939879,-637.2681899622047,26944.122351600025,58737.1814919803,120.84942316666661,2320.838354512435,6689.718019444446,328.1013000000004
2025-05-05,8550.0,6947.259981481482,1200.0,10800.0,1.1368683772161603e-13,True,32758.119452057043,0.0,305.1124118767507,-305.1124118767507,21491.180301643053,53944.187341823344,0.0,581.0826011659844,4884.6757,510.5041
2025-05-06,6947.259981481482,7950.000000000002,1200.0,10800.0,1.6431300764452317e-13,True,29702.610206338217,3698.354258950046,230.93423678146607,3467.42002216858,22718.240005640277,55888.27023414707,3900.0510726584316,1035.3518806584361,5431.942000000002,89.34985000000006
2025-05-07,7950.000000000002,7950.0,1200.0000000000002,10800.0,2.2737367544323206e-13,True,31355.2136648325,3266.01973445491,108.08496899741077,3157.9347654574995,20064.737349166666,54577.885779456665,3845.0254300411543,198.54059104938972,4470.2873055555565,214.186466666667
2025-05-08,7950.0,2846.2605000000012,1334.8590740740756,10800.0,2.2737367544323206e-13,True,33195.345277161585,1834.0122783563788,602.3988596422629,1231.613418714116,9281.891400527771,43708.85009640347,1903.2357386940994,2475.3017894718764,2239.015597222223,859.0876500000004
2025-05-09,2846.2605000000012,2495.0330925925937,1200.0000000000005,10800.0,1.1368683772161603e-13,True,13443.43652900337,936.2164307100039,29.380347653888826,906.8360830561151,7490.1701860902685,21840.442798149754,643.2026722222246,63.79512222222209,1774.3658833333316,851.4363027777779
2025-05-10,2495.0330925925937,8261.608388888888,1429.7035987654324,10800.0,1.1368683772161603e-13,True,16252.663671679922,1212.1963535816674,190.1094043252789,1022.0869492563885,7176.541023631948,24451.29164456826,842.3796611111114,383.60201111111286,1854.9589694444448,597.9426833333334
2025-05-11,8261.608388888888,8635.541685185184,1285.541685185185,10800.0,2.2737367544323206e-13,True,34763.91863628192,2165.8976359048856,588.5502006821454,1577.3474352227404,10678.5129873625,47019.77905886715,1850.740420747597,2166.604505658437,2712.1154722222204,709.3655500000001
2025-05-12,8635.541685185184,8449.999198148143,1217.279295092598,10800.0,1.1368683772161603e-13,True,30876.490686388235,6692.345667639347,588.250900544614,6104.0947670947335,6691.920442826391,43672.50589630936,7828.372093930035,1997.666660699589,1742.985586111112,760.8707611111112
2025-05-13,8449.999198148143,8610.946166666667,1260.9461666666662,10800.0,2.2737367544323206e-13,True,35572.78925716784,1728.129830534036,1153.2180372402781,574.9117932937579,9746.59072384445,45894.291774306046,1442.367104750001,5055.678781481481,2162.245705555557,1225.4396333333332
2025-05-14,8610.946166666667,8790.704407407411,1440.7044074074106,10800.0,1.1368683772161603e-13,True,35394.70901204839,2604.3962291387656,1122.7208605660196,1481.675368572746,7073.719103462496,43950.10348408364,3835.0147846021873,3767.964181927294,1678.6732944444434,673.1706861111115
2025-05-15,8790.704407407411,2892.5940925925925,1204.059941111113,10800.0,2.2737367544323206e-13,True,32039.997940027908,4336.9737795456795,1502.0765572895973,2834.8972222560824,8476.79182201111,43351.6869842951,5670.313201796299,4467.432224978739,2075.8905694444447,831.1407833333333
