date,slot,interval_start,interval_end,decision_time,price_source_time,price_method,price_forecast,price_actual,price_source_observed_at,grid_contract,grid_delivered,grid_unused,grid_emergency,load_actual,pv_available,pv_used,pv_curtail,charge_planned,charge_actual,discharge_planned,discharge_actual,soc_start,soc_end,normal_cost_actual,emergency_cost_actual,initial_contract,final_contract
2025-02-01,49,2025-02-01T08:20:00,2025-02-01T08:30:00,2025-02-01T06:00:00,2025-01-25T08:20:00,same-weekday-weighted:4,1.0181929539295393,0.9667,2025-01-25T08:30:00,0.0,0.0,0.0,0.0,568.5581666666667,438.7655666666667,371.93198333333333,66.83358333333337,0.0,0.0,196.62618333333336,196.62618333333336,2996.386938271605,2777.9134012345676,0.0,0.0,0.0,0.0
2025-02-01,50,2025-02-01T08:30:00,2025-02-01T08:40:00,2025-02-01T06:00:00,2025-01-25T08:30:00,same-weekday-weighted:4,0.995189159891599,0.9429,2025-01-25T08:40:00,0.0,0.0,0.0,0.0,574.2283333333334,487.94374999999997,425.86431666666675,62.07943333333321,0.0,0.0,148.3640166666666,148.3640166666666,2777.9134012345676,2613.0644938271603,0.0,0.0,0.0,0.0
2025-02-01,51,2025-02-01T08:40:00,2025-02-01T08:50:00,2025-02-01T06:00:00,2025-01-25T08:40:00,same-weekday-weighted:4,0.9826569105691056,0.893,2025-01-25T08:50:00,0.0,0.0,0.0,0.0,577.8523166666666,541.8831666666666,479.32803333333334,62.55513333333329,0.0,0.0,98.5242833333333,98.5242833333333,2613.0644938271603,2503.5930679012345,0.0,0.0,0.0,0.0
2025-02-01,52,2025-02-01T08:50:00,2025-02-01T09:00:00,2025-02-01T06:00:00,2025-01-25T08:50:00,same-weekday-weighted:4,0.9827476964769647,0.9266,2025-01-25T09:00:00,0.0,0.0,0.0,0.0,649.0800333333333,586.6261000000001,580.7134666666667,5.9126333333333605,0.0,0.0,68.36656666666659,68.36656666666659,2503.5930679012345,2427.630216049383,0.0,0.0,0.0,0.0
2025-02-01,53,2025-02-01T09:00:00,2025-02-01T09:10:00,2025-02-01T06:00:00,2025-01-25T09:00:00,same-weekday-weighted:4,0.9967067750677506,0.9995,2025-01-25T09:10:00,0.0,0.0,0.0,57.51756666666677,737.1266666666667,621.9499999999999,621.9499999999999,0.0,0.0,0.0,57.65909999999997,57.65909999999997,2427.630216049383,2363.564549382716,0.0,287.4440394166672,0.0,0.0
2025-02-01,54,2025-02-01T09:10:00,2025-02-01T09:20:00,2025-02-01T06:00:00,2025-01-25T09:10:00,same-weekday-weighted:4,1.0080189701897018,0.9415,2025-01-25T09:20:00,0.0,0.0,0.0,10.276963888888872,711.2534166666666,665.4293,665.4293,0.0,0.0,0.0,35.54715277777768,35.54715277777768,2363.564549382716,2324.067712962963,0.0,48.37880750694436,0.0,0.0
2025-02-01,55,2025-02-01T09:20:00,2025-02-01T09:30:00,2025-02-01T06:00:00,2025-01-25T09:20:00,same-weekday-weighted:4,0.9808747967479675,0.8825,2025-01-25T09:30:00,0.0,0.0,0.0,0.0,698.3616999999999,729.7222,698.3616999999999,31.360500000000116,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,56,2025-02-01T09:30:00,2025-02-01T09:40:00,2025-02-01T06:00:00,2025-01-25T09:30:00,same-weekday-weighted:4,0.9230810298102982,0.8929,2025-01-25T09:40:00,0.0,0.0,0.0,0.0,736.3866666666667,798.0875,736.3866666666667,61.70083333333332,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,57,2025-02-01T09:40:00,2025-02-01T09:50:00,2025-02-01T06:00:00,2025-01-25T09:40:00,same-weekday-weighted:4,0.8973972899728997,0.9059,2025-01-25T09:50:00,0.0,0.0,0.0,0.0,733.2125666666667,838.3206833333334,733.2125666666667,105.10811666666666,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,58,2025-02-01T09:50:00,2025-02-01T10:00:00,2025-02-01T06:00:00,2025-01-25T09:50:00,same-weekday-weighted:4,0.9870124661246611,0.8581,2025-01-25T10:00:00,0.0,0.0,0.0,0.0,697.1223666666666,867.3196166666667,697.1223666666666,170.19725000000005,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,59,2025-02-01T10:00:00,2025-02-01T10:10:00,2025-02-01T06:00:00,2025-01-25T10:00:00,same-weekday-weighted:4,1.1170457994579945,0.8084,2025-01-25T10:10:00,0.0,0.0,0.0,0.0,678.5883333333334,894.0187500000001,678.5883333333334,215.4304166666667,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,60,2025-02-01T10:10:00,2025-02-01T10:20:00,2025-02-01T06:00:00,2025-01-25T10:10:00,same-weekday-weighted:4,1.1145818428184282,0.8605,2025-01-25T10:20:00,0.0,0.0,0.0,0.0,711.4322000000001,911.8498333333333,711.4322000000001,200.41763333333324,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,61,2025-02-01T10:20:00,2025-02-01T10:30:00,2025-02-01T06:00:00,2025-01-25T10:20:00,same-weekday-weighted:4,1.063291869918699,0.8292,2025-01-25T10:30:00,0.0,0.0,0.0,0.0,706.70705,933.6272333333333,706.70705,226.92018333333328,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,62,2025-02-01T10:30:00,2025-02-01T10:40:00,2025-02-01T06:00:00,2025-01-25T10:30:00,same-weekday-weighted:4,1.068651219512195,0.7446,2025-01-25T10:40:00,0.0,0.0,0.0,0.0,666.9933333333333,959.21875,666.9933333333333,292.22541666666666,0.0,0.0,0.0,0.0,2324.067712962963,2324.067712962963,0.0,0.0,0.0,0.0
2025-02-01,63,2025-02-01T10:40:00,2025-02-01T10:50:00,2025-02-01T06:00:00,2025-01-25T10:40:00,same-weekday-weighted:4,1.1099468834688346,0.7982,2025-01-25T10:50:00,0.0,0.0,0.0,0.0,678.7204333333333,979.8081666666667,770.1808658779119,209.62730078875484,91.46043254457861,91.46043254457861,0.0,0.0,2324.067712962963,2406.3821022530838,0.0,0.0,0.0,0.0
2025-02-01,64,2025-02-01T10:50:00,2025-02-01T11:00:00,2025-02-01T06:00:00,2025-01-25T10:50:00,same-weekday-weighted:4,0.8614929539295393,0.6917,2025-01-25T11:00:00,0.0,0.0,0.0,45.6993055555555,678.1305,1021.3479000000001,1021.3479000000001,0.0,388.9167055555557,388.9167055555557,0.0,0.0,2406.3821022530838,2756.407137253084,0.0,158.05104826388867,0.0,0.0
2025-02-01,65,2025-02-01T11:00:00,2025-02-01T11:10:00,2025-02-01T06:00:00,2025-01-25T11:00:00,same-weekday-weighted:4,0.46279132791327915,0.438,2025-01-25T11:10:00,0.0,0.0,0.0,0.0,652.9250000000001,1060.2749999999999,1053.5718833333335,6.703116666666347,400.64688333333334,400.64688333333334,0.0,0.0,2756.407137253084,3116.989332253084,0.0,0.0,0.0,0.0
2025-02-01,66,2025-02-01T11:10:00,2025-02-01T11:20:00,2025-02-01T06:00:00,2025-01-25T11:10:00,same-weekday-weighted:4,0.40931382113821135,0.3671,2025-01-25T11:20:00,0.0,0.0,0.0,21.20803333333356,657.69435,1046.1778166666666,1046.1778166666666,0.0,409.69150000000013,409.69150000000013,0.0,0.0,3116.989332253084,3485.711682253084,0.0,38.92734518333375,0.0,0.0
2025-02-01,67,2025-02-01T11:20:00,2025-02-01T11:30:00,2025-02-01T06:00:00,2025-01-25T11:20:00,same-weekday-weighted:4,0.46859186991869917,0.3419,2025-01-25T11:30:00,0.0,0.0,0.0,46.50036666666665,656.1017166666667,1051.3417833333333,1051.3417833333333,0.0,441.74043333333327,441.74043333333327,0.0,0.0,3485.711682253084,3883.278072253084,0.0,79.49237681666663,0.0,0.0
